date,rank,track_name,artist,streams,album_name,track_uri,weeks_on_chart,peak_rank,previous_rank,album_cover_url
2024-07-04,57,NIGHTS LIKE THIS,The Kid LAROI,13934978,THE FIRST TIME,spotify:track:1XBYiRV30ykHw5f4wm6qEn,2,57,145,https://i.scdn.co/image/ab67616d0000b2732abb30c6296964d5d07458c2
2024-07-04,58,La Bachata,Manuel Turizo,13924525,2000,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,105,4,63,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
2024-07-04,59,Riptide,Vance Joy,13898790,Dream Your Life Away,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,177,30,42,https://i.scdn.co/image/ab67616d0000b273d3ce97395ff522b0d70c1094
2024-07-04,60,greedy,Tate McRae,13770129,greedy,spotify:track:3rUGC1vUpkDG9CZFHMur1t,42,1,54,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
2024-07-04,61,Locked out of Heaven,Bruno Mars,13739723,Unorthodox Jukebox,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,108,32,32,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46
2024-07-04,62,Stumblin' In,CYRIL,13602479,Stumblin' In,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,15,62,64,https://i.scdn.co/image/ab67616d0000b2739a903819d8a5d3c80c47734c
2024-07-04,63,Another Love,Tom Odell,13302374,Long Way Down (Deluxe),spotify:track:7jtQIBanIiJOMS6RyCx6jZ,169,15,68,https://i.scdn.co/image/ab67616d0000b2731917a0f3f4152622a040913f
2024-07-04,64,Pour Me A Drink (Feat. Blake Shelton),"Post Malone, Blake Shelton",13279673,F-1 Trillion,spotify:track:5ZLL6wYXeqg0k35ZkDRfhZ,2,37,37,https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0
2024-07-04,65,Starboy,"The Weeknd, Daft Punk",13101334,Starboy,spotify:track:7MXVkk9YMctZqd1Srtv4MB,196,1,72,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
2024-07-04,66,ADIVINO,"Myke Towers, Bad Bunny",12775896,LA PANTERA NEGRA,spotify:track:0LZy30mVmxqUpdQmaXKXBd,10,20,73,https://i.scdn.co/image/ab67616d0000b273f5efed2f29ab39ebab066e2a
2024-07-04,67,Pink Skies,Zach Bryan,12730465,Pink Skies,spotify:track:4ZJ4vzLQekI0WntDbanNC7,6,21,62,https://i.scdn.co/image/ab67616d0000b2731a2c9ac2d39bc5c2e22b9555
2024-07-04,68,I Ain't Worried,OneRepublic,12614930,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",spotify:track:4fYte8ZvTK14NEhAOZocBi,109,7,82,https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13
2024-07-04,69,Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",12561021,Move,spotify:track:1BJJbSX6muJVF2AK7uH1x4,3,69,121,https://i.scdn.co/image/ab67616d0000b273a959d221820e650bee1ca487
2024-07-04,70,WILDFLOWER,Billie Eilish,12542750,HIT ME HARD AND SOFT,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,7,15,61,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
2024-07-04,71,Magnetic,ILLIT,12426839,SUPER REAL ME,spotify:track:1aKvZDoLGkNMxoRYgkckZG,15,11,65,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
2024-07-04,72,Snooze,SZA,12357842,SOS,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,80,27,70,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
2024-07-04,73,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",12308820,Zach Bryan,spotify:track:4KULAymBBJcPRpk1yO4dOG,45,20,81,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
2024-07-04,74,Evergreen,Richy Mitch & The Coal Miners,12293298,RMCM,spotify:track:6me7F0aaZjwDo6RJ5MrfBD,25,40,66,https://i.scdn.co/image/ab67616d0000b2731cc17bae5ee17cce117e198a
2024-07-04,75,Blinding Lights,The Weeknd,12229937,After Hours,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,240,1,76,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36
2024-07-04,76,My Love Mine All Mine,Mitski,12066688,The Land Is Inhospitable and So Are We,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,41,3,78,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
2024-07-04,77,Something Just Like This,"The Chainsmokers, Coldplay",12000529,Memories...Do Not Open,spotify:track:6RUKPb4LETWmmr3iAEQktW,214,2,83,https://i.scdn.co/image/ab67616d0000b2730c13d3d5a503c84fcc60ae94
2024-07-04,78,KEHLANI,Jordan Adetunji,11790451,KEHLANI,spotify:track:2hrycoFU1mZw6YPvMcn8yC,2,78,148,https://i.scdn.co/image/ab67616d0000b273f2cd132495d61b0da6a900d2
2024-07-04,79,Just the Way You Are,Bruno Mars,11786603,Doo-Wops & Hooligans,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,78,39,55,https://i.scdn.co/image/ab67616d0000b273f60070dce96a2c1b70cf6ff0
2024-07-04,80,I Love You So,The Walters,11739830,I Love You So,spotify:track:4SqWKzw0CbA05TGszDgMlc,112,21,88,https://i.scdn.co/image/ab67616d0000b2739214ff0109a0e062f8a6cf0f
2024-07-04,81,Scared To Start,Michael Marcagi,11727818,Scared To Start,spotify:track:3Pbp7cUCx4d3OAkZSCoNvn,22,25,74,https://i.scdn.co/image/ab67616d0000b27351ef67c49732e45cd2b26fbe
2024-07-04,82,Red Wine Supernova,Chappell Roan,11628147,The Rise and Fall of a Midwest Princess,spotify:track:7FOgcfdz9Nx5V9lCNXdBYv,4,80,80,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6
2024-07-04,83,GIRLS,The Kid LAROI,11590303,THE FIRST TIME (DELUXE VERSION),spotify:track:7z3PblAN3dH1JMewiRydkZ,1,83,-1,https://i.scdn.co/image/ab67616d0000b273127bb9583e9861edbcde38f6
2024-07-04,84,Without Me,Eminem,11586846,The Eminem Show,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,145,31,89,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4
2024-07-04,85,Pedro,"Jaxomy, Agatino Romero, Raffaella Carrà",11572404,Pedro,spotify:track:48lxT5qJF0yYyf2z4wB4xW,12,29,69,https://i.scdn.co/image/ab67616d0000b273df8680015ddf76e5c444849f
2024-07-04,86,Nasty,Tinashe,11512424,Nasty,spotify:track:6NjWCIYu1W8xa3HIvcIhd4,4,80,85,https://i.scdn.co/image/ab67616d0000b27399068b5c52ec35ec2db977a7
2024-07-04,87,I'm Good (Blue),"David Guetta, Bebe Rexha",11442043,I'm Good (Blue),spotify:track:4uUG5RXrOk84mYEfFvj3cK,97,2,91,https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4
2024-07-04,88,Standing Next to You,Jung Kook,11342020,GOLDEN,spotify:track:2KslE17cAJNHTsI2MI0jb2,34,1,108,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
2024-07-04,89,Love Me Again,V,11335642,Layover,spotify:track:2N0SPREDYqILVEFSsWF5N5,47,11,123,https://i.scdn.co/image/ab67616d0000b2732f1a5b69c2bd76474bca8035
2024-07-04,90,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",11334406,F*CK LOVE 3+: OVER YOU,spotify:track:567e29TDzLwZwfDuEpGTwo,147,1,104,https://i.scdn.co/image/ab67616d0000b273b4d59e6fa7e5e7cbc57ac33a
2024-07-04,91,Unwritten,Natasha Bedingfield,11321510,Unwritten,spotify:track:3U5JVgI2x4rDyHGObzJfNf,25,16,113,https://i.scdn.co/image/ab67616d0000b273b337e1ca6629a53c66a3b0d4
2024-07-04,92,Have You Ever Seen The Rain,Creedence Clearwater Revival,11303869,Pendulum (Expanded Edition),spotify:track:2LawezPeJhN4AWuSB0GtAU,46,82,90,https://i.scdn.co/image/ab67616d0000b27351f311c2fb06ad2789e3ff91
2024-07-04,93,Iris,The Goo Goo Dolls,11128707,Dizzy up the Girl,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,44,88,93,https://i.scdn.co/image/ab67616d0000b273eda9478c39a21e1cdc6609ca
2024-07-04,94,Unforgettable,"French Montana, Swae Lee",11109866,Jungle Rules,spotify:track:3B54sVLJ402zGa6Xm4YGNe,96,3,101,https://i.scdn.co/image/ab67616d0000b2738a31195a371b2233456f6c07
2024-07-04,95,A Sky Full of Stars,Coldplay,11108259,Ghost Stories,spotify:track:0FDzzruyVECATHXKHFs9eJ,9,95,117,https://i.scdn.co/image/ab67616d0000b273e5a95573f1b91234630fd2cf
2024-07-04,96,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",11103330,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),spotify:track:0RiRZpuVRbi7oqRdSMwhQY,291,1,94,https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f
2024-07-04,97,QLONA,"KAROL G, Peso Pluma",11099427,MAÑANA SERÁ BONITO (BICHOTA SEASON),spotify:track:5RqSsdzTNPX1uzkmlHCFvK,47,5,97,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
2024-07-04,98,fukumean,Gunna,11096094,a Gift & a Curse,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,45,9,95,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
2024-07-04,99,Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean",11071838,"Oral Fixation, Vol. 2 (Expanded Edition)",spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,12,99,100,https://i.scdn.co/image/ab67616d0000b27327ddd747545c0d0cfe7595fa
2024-07-04,100,Don't Stop Believin' (2022 Remaster),Journey,11040138,Escape (2022 Remaster),spotify:track:5RKQ5NdjSh2QzD4MaunT91,18,90,102,https://i.scdn.co/image/ab67616d0000b27363fa4751355b66f236943275
2024-07-11,1,Espresso,Sabrina Carpenter,58704777,Short n' Sweet,spotify:track:2qSkIjg1o9h3YT9RAgYN75,13,1,1,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
2024-07-11,2,BIRDS OF A FEATHER,Billie Eilish,57076517,HIT ME HARD AND SOFT,spotify:track:6dOtVTDdiauQNBQEDOtlAB,8,2,3,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
2024-07-11,3,Please Please Please,Sabrina Carpenter,54226821,Short n' Sweet,spotify:track:5N3hjp1WNayUPZrA8kJmJP,5,1,2,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
2024-07-11,4,Not Like Us,Kendrick Lamar,44056041,Not Like Us,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,10,2,5,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad
2024-07-11,5,Gata Only,"FloyyMenor, Cris Mj",39127542,Gata Only,spotify:track:6XjDF6nds4DE2BBbagZol6,22,3,4,https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a
2024-07-11,6,A Bar Song (Tipsy),Shaboozey,34807878,A Bar Song (Tipsy),spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,13,6,7,https://i.scdn.co/image/ab67616d0000b27380d86d636244b72a3a1eede2
2024-07-11,7,MILLION DOLLAR BABY,Tommy Richman,34569321,MILLION DOLLAR BABY,spotify:track:5AJ9hqTS2wcFQCELCFRO7A,11,1,6,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
2024-07-11,8,Beautiful Things,Benson Boone,33896952,Fireworks & Rollerblades,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,25,1,9,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
2024-07-11,9,"Good Luck, Babe!",Chappell Roan,33693846,"Good Luck, Babe!",spotify:track:0WbMK4wrZ1wFSty9F7FCgu,13,8,8,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
2024-07-11,10,Si Antes Te Hubiera Conocido,KAROL G,32925540,Si Antes Te Hubiera Conocido,spotify:track:6WatFBLVB0x077xWeoVc2k,3,10,12,https://i.scdn.co/image/ab67616d0000b273491678beaffcefac517a699e
2024-07-11,11,Too Sweet,Hozier,31707566,Unheard,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,16,2,10,https://i.scdn.co/image/ab67616d0000b273be392334d99f82bc410cb239
2024-07-11,12,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",29353735,F-1 Trillion,spotify:track:7221xIgOnuakPdLqT0F3nP,9,3,11,https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0
2024-07-11,13,i like the way you kiss me,Artemas,25027504,i like the way you kiss me,spotify:track:3JG1uFc40wfyrqaWC7iv0e,16,1,15,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
2024-07-11,14,Rockstar,LISA,24539989,Rockstar,spotify:track:6vvPecFTmWxDfEJ6cYT1wa,2,14,14,https://i.scdn.co/image/ab67616d0000b27397265410628ab7f94a380c9d
2024-07-11,15,REAL GANGSTA LOVE,Trueno,23680456,EL ÚLTIMO BAILE,spotify:track:1pymWRCuZfCd0zdiBJo0Hj,6,13,16,https://i.scdn.co/image/ab67616d0000b27368a450f7bcdc187e20f0ba0a
2024-07-11,16,Houdini - Eminem,Eminem,22912050,Houdini,spotify:track:2HYFX63wP3otVIvopRS99Z,6,2,17,https://i.scdn.co/image/ab67616d0000b273810603c94c9246379604cf1a
2024-07-11,17,End of Beginning,Djo,22843823,DECIDE,spotify:track:3qhlB30KknSejmIvZZLjOD,21,3,20,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
2024-07-11,18,LUNCH,Billie Eilish,22774991,HIT ME HARD AND SOFT,spotify:track:629DixmZGHc7ILtEntuiWE,8,1,18,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
2024-07-11,19,Stargazing,Myles Smith,22505715,Stargazing,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,9,18,21,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a
2024-07-11,20,Lose Control,Teddy Swims,22406178,I've Tried Everything But Therapy (Part 1),spotify:track:17phhZDn6oGtzMe56NuWvj,35,5,19,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
2024-07-11,21,Tough,"Quavo, Lana Del Rey",22087923,Tough,spotify:track:22DH8NChecsgPxDjA4pqer,1,21,-1,https://i.scdn.co/image/ab67616d0000b273e1a7ec3a606b52b7328d3e78
2024-07-11,22,Fortnight (feat. Post Malone),"Taylor Swift, Post Malone",22086370,THE TORTURED POETS DEPARTMENT,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,12,1,23,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
2024-07-11,23,we can't be friends (wait for your love),Ariana Grande,21760816,eternal sunshine,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,18,1,22,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
2024-07-11,24,Smeraldo Garden Marching Band (feat. Loco),"Jimin, Loco",20820210,MUSE,spotify:track:1kPhV0KQui1phEpjnWIqUN,2,13,13,https://i.scdn.co/image/ab67616d0000b273f02c451189a709b9a952aaec
2024-07-11,25,Cruel Summer,Taylor Swift,20698357,Lover,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,75,2,25,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
2024-07-11,26,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",20550391,The Idol Episode 4 (Music from the HBO Original Series),spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,40,3,26,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
2024-07-11,27,As It Was,Harry Styles,20269010,Harry's House,spotify:track:4Dvkj6JhhA12EX05fT7y2e,119,1,24,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
2024-07-11,28,The Night We Met,Lord Huron,19509774,Strange Trails,spotify:track:3hRV0jL3vUpRrcy398teAU,90,28,35,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
2024-07-11,29,CHIHIRO,Billie Eilish,19242416,HIT ME HARD AND SOFT,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,8,5,27,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
2024-07-11,30,Austin (Boots Stop Workin'),Dasha,18362738,What Happens Now?,spotify:track:2uqYupMHANxnwgeiXTZXzd,18,20,30,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
2024-07-11,31,LUNA,"Feid, ATL Jacob",17708217,FERXXOCALIPSIS,spotify:track:7bywjHOc0wSjGGbj04XbVi,31,9,29,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
2024-07-11,32,BAND4BAND (feat. Lil Baby),"Central Cee, Lil Baby",17549061,BAND4BAND (feat. Lil Baby),spotify:track:7iabz12vAuVQYyekFIWJxD,7,13,32,https://i.scdn.co/image/ab67616d0000b2737b588bf0555bde606f8b27c7
2024-07-11,33,Sweater Weather,The Neighbourhood,17442554,I Love You.,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,202,19,28,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
2024-07-11,34,Belong Together,Mark Ambor,17431683,Rockwood,spotify:track:5uQ7de4EWjb3rkcFxyEOpu,15,19,33,https://i.scdn.co/image/ab67616d0000b273da33127f62acdb0aca585e92
2024-07-11,35,I Wanna Be Yours,Arctic Monkeys,17409029,AM,spotify:track:5XeFesFbtLpXzIVDNQP22n,105,15,34,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
2024-07-11,36,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",16791897,Santa,spotify:track:6a9Z1jUms915w4O7N1PxjY,12,14,31,https://i.scdn.co/image/ab67616d0000b273edf307a421ee80c9262f8dc8
2024-07-11,37,Viva La Vida,Coldplay,15702365,Viva La Vida or Death and All His Friends,spotify:track:1mea3bSkSGXuIRvnydlB5b,98,37,53,https://i.scdn.co/image/ab67616d0000b273e21cc1db05580b6f2d2a3b6e
2024-07-11,38,Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",15646691,Move,spotify:track:1BJJbSX6muJVF2AK7uH1x4,4,38,69,https://i.scdn.co/image/ab67616d0000b273a959d221820e650bee1ca487
2024-07-11,39,I Don't Wanna Wait,"David Guetta, OneRepublic",15635279,I Don't Wanna Wait,spotify:track:331l3xABO0HMr1Kkyh2LZq,13,34,36,https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49
2024-07-11,40,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",15561993,GOLDEN,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,52,1,43,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
2024-07-11,41,DEVIL IS A LIE,Tommy Richman,15389982,DEVIL IS A LIE,spotify:track:6jlG8gBPNAgBgoivw2Ig09,4,39,39,https://i.scdn.co/image/ab67616d0000b273f1708ceacc5e678619364239
2024-07-11,42,Lies Lies Lies,Morgan Wallen,15383515,Lies Lies Lies,spotify:track:7Fzl7QaTu47WyP9R5S5mh5,1,42,-1,https://i.scdn.co/image/ab67616d0000b27337eedb840f9441959db3107e
2024-07-11,43,HOT TO GO!,Chappell Roan,15048927,The Rise and Fall of a Midwest Princess,spotify:track:4xdBrk0nFZaP54vvZj0yx7,4,41,41,https://i.scdn.co/image/ab67616d0000b273a21d22ecf823e1c90aa22d1f
2024-07-11,44,Alibi (with Pabllo Vittar & Yseult),"Sevdaliza, Pabllo Vittar, Yseult",14958194,Alibi (with Pabllo Vittar & Yseult),spotify:track:5496lks6V3fh1mZAB6IAap,2,44,108,https://i.scdn.co/image/ab67616d0000b2734ee35e37bc21fe929a4d3605
2024-07-11,45,SI NO ES CONTIGO,Cris Mj,14700120,SI NO ES CONTIGO,spotify:track:5Uptvz6j1sjDKxidAcnH2L,7,33,38,https://i.scdn.co/image/ab67616d0000b273b5a456d85aa63ef612e73edb
2024-07-11,46,Slow It Down,Benson Boone,14682990,Fireworks & Rollerblades,spotify:track:51eSHglvG1RJXtL3qI5trr,16,27,42,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
2024-07-11,47,Like That,"Future, Metro Boomin, Kendrick Lamar",14655827,WE DON'T TRUST YOU,spotify:track:2tudvzsrR56uom6smgOcSf,16,4,46,https://i.scdn.co/image/ab67616d0000b2731729574fe2a8e391a2ce1ece
2024-07-11,48,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",14584956,UTOPIA,spotify:track:42VsgItocQwOQC3XWZ8JNA,43,5,47,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
2024-07-11,49,Stick Season,Noah Kahan,14525443,Stick Season,spotify:track:0mflMxspEfB0VbI1kyLiAv,40,6,50,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
2024-07-11,50,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",14459416,Flower Boy,spotify:track:7KA4W4McWYRpgf0fWsJZWB,72,16,52,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
2024-07-11,51,Si No Quieres No,"Luis R Conriquez, Neton Vega",13957525,Si No Quieres No,spotify:track:1C84d9abZVKWHT2YYpoean,13,28,54,https://i.scdn.co/image/ab67616d0000b2735c7365ca8cfaf7d80136c656
2024-07-11,52,Tobey (feat. Big Sean and BabyTron),"Eminem, Big Sean, BabyTron",13882027,The Death of Slim Shady (Coup De Grâce),spotify:track:4KWeGKChLKcnZsj3sIOSkW,1,52,-1,https://i.scdn.co/image/ab67616d0000b2731633c43b5695735f7de36487
2024-07-11,53,I Can Do It With a Broken Heart,Taylor Swift,13862630,THE TORTURED POETS DEPARTMENT,spotify:track:4q5YezDOIPcoLr8R81x9qy,12,5,44,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
2024-07-11,54,Another Love,Tom Odell,13796656,Long Way Down (Deluxe),spotify:track:7jtQIBanIiJOMS6RyCx6jZ,170,15,63,https://i.scdn.co/image/ab67616d0000b2731917a0f3f4152622a040913f
2024-07-11,55,Saturn,SZA,13777878,Saturn,spotify:track:1bjeWoagtHmUKputLVyDxQ,20,17,55,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
2024-07-11,56,Kill Bill,SZA,13743498,SOS,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,83,1,45,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
2024-07-11,57,NIGHTS LIKE THIS,The Kid LAROI,13526640,THE FIRST TIME,spotify:track:1XBYiRV30ykHw5f4wm6qEn,3,57,57,https://i.scdn.co/image/ab67616d0000b2732abb30c6296964d5d07458c2
2024-07-11,58,Flowers,Miley Cyrus,13509487,Endless Summer Vacation,spotify:track:7DSAEUvxU8FajXtRloy8M0,78,1,51,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
2024-07-11,59,28,Zach Bryan,13429651,The Great American Bar Scene,spotify:track:5iJKGpnFfvbjZJeAtwXfCj,1,59,-1,https://i.scdn.co/image/ab67616d0000b273647ad18a07e9e939e399e5a1
2024-07-11,60,Stumblin' In,CYRIL,13333031,Stumblin' In,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,16,60,62,https://i.scdn.co/image/ab67616d0000b2739a903819d8a5d3c80c47734c
2024-07-11,61,greedy,Tate McRae,13273730,greedy,spotify:track:3rUGC1vUpkDG9CZFHMur1t,43,1,60,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
2024-07-11,62,Mírame,"Blessd, Ovy On The Drums",13238063,Mírame,spotify:track:2btNsI4OvcVl7SAHQQDHFB,2,62,130,https://i.scdn.co/image/ab67616d0000b273b62a2ec2d61d48f34a368144
2024-07-11,63,Like Crazy,Jimin,13197976,FACE,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,68,15,37,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
2024-07-11,64,My Love Mine All Mine,Mitski,13185644,The Land Is Inhospitable and So Are We,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,42,3,76,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
2024-07-11,65,Starboy,"The Weeknd, Daft Punk",13025920,Starboy,spotify:track:7MXVkk9YMctZqd1Srtv4MB,197,1,65,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
2024-07-11,66,Evergreen,Richy Mitch & The Coal Miners,13013655,RMCM,spotify:track:6me7F0aaZjwDo6RJ5MrfBD,26,40,74,https://i.scdn.co/image/ab67616d0000b2731cc17bae5ee17cce117e198a
2024-07-11,67,Feather,Sabrina Carpenter,12963983,emails i can’t send fwd:,spotify:track:2Zo1PcszsT9WQ0ANntJbID,32,34,49,https://i.scdn.co/image/ab67616d0000b2730f45623be014a592a5815827
2024-07-11,68,La Bachata,Manuel Turizo,12955251,2000,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,106,4,58,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
2024-07-11,69,Nonsense,Sabrina Carpenter,12867303,emails i can't send,spotify:track:6dgUya35uo964z7GZXM07g,77,17,56,https://i.scdn.co/image/ab67616d0000b273700f7bf79c9f063ad0362bdf
2024-07-11,70,SORRY 4 THAT MUCH,Feid,12684277,SORRY 4 THAT MUCH,spotify:track:63pLfjK6FvcYJYMGwtHjd6,5,38,40,https://i.scdn.co/image/ab67616d0000b273746cdeef8d4a4110f1b5af29
2024-07-11,71,Mamushi (feat. Yuki Chiba),"Megan Thee Stallion, Yuki Chiba",12666193,MEGAN,spotify:track:5b3XJ1pjrHO5JtY2PcTjnI,1,71,-1,https://i.scdn.co/image/ab67616d0000b2732538afd3580d0424bbe28a01
2024-07-11,72,Pink Skies,Zach Bryan,12251206,Pink Skies,spotify:track:4ZJ4vzLQekI0WntDbanNC7,7,21,67,https://i.scdn.co/image/ab67616d0000b2731a2c9ac2d39bc5c2e22b9555
2024-07-11,73,ADIVINO,"Myke Towers, Bad Bunny",12232846,LA PANTERA NEGRA,spotify:track:0LZy30mVmxqUpdQmaXKXBd,11,20,66,https://i.scdn.co/image/ab67616d0000b273f5efed2f29ab39ebab066e2a
2024-07-11,74,Yellow,Coldplay,12157015,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,186,35,48,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a
2024-07-11,75,KEHLANI,Jordan Adetunji,12090204,KEHLANI,spotify:track:2hrycoFU1mZw6YPvMcn8yC,3,75,78,https://i.scdn.co/image/ab67616d0000b273f2cd132495d61b0da6a900d2
2024-07-11,76,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",12083462,Zach Bryan,spotify:track:4KULAymBBJcPRpk1yO4dOG,46,20,73,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
